id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,lum,var,var_min,var_max
102091,102422,198149,7957,Gl 807,3Eta Cep,,20.754811,61.838782,14.2653,86.08,817.89,-86.8,3.41,2.639,0.912,4.44524,-5.055924,12.575933,-0.00005612,0.00007285,-0.00005157,5.43359675161664,1.07929034887285,0.0000004173276162,0.000003965242611,7.66302072273919,,,
102100,102431,198084,7955,GJ 9706,,,20.755878,57.579725,27.2926,-62.95,-235.56,-32.4,4.52,2.34,0.535,9.664508,-10.986162,23.038483,-0.00000061,-0.00001192,-0.00004468,5.43387608158565,1.00495579026283,-0.0000003051902119,-0.000001142027105,10.0925288607668,,,
102122,102453,197912,7942,,52    Cyg,,20.761043,30.719715,61.6523,-8.01,24.04,-1,4.22,0.27,1.051,35.06106,-39.747089,31.494379,-0.0000048,0.00000183,0.00000565,5.43522831520621,0.53616017480557,-0.0000000388335758,0.000000116549208,67.9203632617185,,,
102154,102485,197692,7936,Gl 805,16Psi Cap,,20.76826,-25.270898,14.6778,-51.38,-156.66,25.8,4.13,3.297,0.426,8.799322,-9.937473,-6.266031,0.00000993,-0.00001673,-0.00002134,5.4371177563989,-0.441060366704721,-0.0000002490972691,-0.000000759509111,4.18022828954032,,,
102157,102488,197989,7949,Gl 806.1A,53Eps Cyg,Aljanah,20.770178,33.970256,22.2916,356.16,330.28,-10.9,2.48,0.739,1.021,12.262597,-13.834612,12.455654,0.00000944,0.00004737,0.00002337,5.43761981873354,0.59289281587296,0.0000017267124047,0.000001601242624,44.0960816450638,,,
102201,102532,197964,7948,,12Gam2Del,,20.77764,16.124296,38.7297,-25.88,-196.27,-7,4.27,1.33,1.042,24.733436,-27.794763,10.756074,-0.0000014,-0.00000574,-0.00003739,5.43957334313942,0.281422057991663,-0.0000001254697805,-0.00000095154381,25.5858588690565,,4.424,4.254
102240,102571,198134,7956,,,,20.786319,34.374123,136.4256,39.26,8.24,-23,4.93,-0.744,1.294,75.044759,-83.948328,77.024999,0.00000437,0.00003407,-0.00000878,5.4418455014562,0.599941628550661,0.000000190337851,0.000000039948647,172.822387294977,T,4.94,4.92
102258,102589,198183,7963,,54Lam Cyg,,20.790149,36.490717,235.8491,14.93,-8.2,-23,4.53,-2.333,-0.083,126.511034,-141.235517,140.257577,0.00000382,0.00002132,-0.00002153,5.44284821834847,0.636883151146191,0.0000000723826825,-0.000000039754721,746.792589930884,,,
102287,102618,198001,7950,,2Eps Aqr,Albali,20.794598,-9.495776,63.6943,31.89,-35.32,-16,3.78,-0.241,0,41.969653,-46.744809,-10.507937,-0.00000466,0.00001993,-0.00000806,5.44401290081197,-0.165732550316671,0.0000001546070827,-0.000000171236191,108.742671954624,,,
102293,102624,198026,7951,,3    Aqr,,20.795621,-5.027701,179.5332,-3.3,-40.24,-22,4.43,-1.841,1.639,119.516375,-133.042786,-15.733799,-0.00001917,0.00001704,-0.00003292,5.44428086801005,-0.0877499330289688,-0.0000000159988515,-0.000000195089025,474.678979482922,EN,4.458,4.378
102393,102724,198478,7977,,55    Cyg,,20.815637,46.114134,714.2857,-2.92,-2.62,-7,4.81,-4.459,0.571,332.83026,-366.616188,514.801477,-0.00000643,-0.00000796,-0.00001145,5.4495209061301,0.804843475856468,-0.0000000141565595,-0.000000012702118,5291.75830420347,V1661,4.836,4.786
102459,102790,198048,7952,,Zet Ind,,20.824709,-46.226826,126.5823,37.85,27.28,-5,4.9,-0.612,1.494,59.015725,-64.696943,-91.403048,0.00002292,0.00000934,0.00001527,5.45189597764231,-0.806810317749745,0.0000001835019781,0.000000132257172,153.038253217744,,,
102500,102831,198232,7965,,Alp Mic,,20.8328,-33.779722,116.0093,3.71,-20.19,-15,4.89,-0.432,1.004,65.133632,-71.100794,-64.501268,-0.00001134,0.00001547,-0.00000091,5.45401440038264,-0.589567372483968,0.0000000179865875,-0.000000097883882,129.658203538263,,,
102647,102978,198542,7980,,18Ome Cap,,20.863692,-26.919133,258.3979,-7.97,-2.54,9,4.12,-2.941,1.633,157.000892,-168.625944,-116.985158,-0.0000027,-0.00001176,-0.000007,5.46210180890306,-0.469827494749836,-0.0000000386396503,-0.000000012314267,1307.37447016313,,,
102673,103004,198809,7995,GJ 4168,31    Vul,,20.868801,27.096979,57.8035,-72.33,-60.95,1,4.56,0.75,0.835,35.115833,-37.614991,26.329381,-0.00000889,-0.00002018,-0.00001474,5.46343930067482,0.472931509428043,-0.0000003506657351,-0.000000295493938,43.6515832240166,,,
102714,103045,198743,7990,,6Mu  Aqr,,20.877565,-8.983318,48.216,47.06,-32.91,-9,4.73,1.314,0.325,32.579072,-34.73754,-7.528766,0.00000098,0.00001503,-0.00000616,5.46573367234153,-0.156788473081593,0.0000002281533181,-0.000000159552182,25.9656979027378,,,
102758,103089,199081,8001,,57    Cyg,,20.887431,44.38726,161.0306,11.27,-2.44,-20,4.8,-1.235,-0.134,78.938613,-83.734012,112.641498,-0.00000271,0.0000157,-0.00001567,5.46831665908689,0.774703841492286,0.0000000546385018,-0.000000011829453,271.643926883908,,,
102895,103227,198700,7986,,Bet Ind,,20.913498,-58.454155,187.6173,21.06,-24.75,-5,3.67,-2.696,1.25,67.818551,-70.96183,-159.891518,-0.00000126,0.00002904,-0.00000742,5.47514089939041,-1.02021746192462,0.0000001021017611,-0.000000119991385,1043.27788145997,,,
103081,103413,199629,8028,,58Nu  Cyg,,20.952893,41.167136,114.8106,8.51,-23.97,-28,3.94,-1.36,0.027,60.355787,-61.863108,75.574805,-0.00000553,0.00001245,-0.00002889,5.48545468400439,0.718502058163909,0.0000000412576442,-0.000000116209839,304.789498962798,,,
103300,103632,200120,8047,,59    Cyg,,20.997098,47.520951,434.7826,7.25,2.47,1,4.74,-3.451,-0.084,207.46128,-207.776645,320.662751,0.00000859,0.00001303,0.00000427,5.49702751655368,0.829397058780349,0.0000000351489918,0.000000011974897,2091.22133015529,V832,4.76,4.72
103406,103738,199951,8039,,Gam Mic,,21.021517,-32.257767,70.2247,-2.09,-0.19,18,4.67,0.438,0.89,42.228148,-41.75506,-37.481056,0.00001055,-0.00001143,-0.00000988,5.5034202193397,-0.563004247060019,-0.0000000101326059,-9.21145E-10,58.1835211048072,,,
103684,104019,200499,8060,Gl 816.2A,22Eta Cap,,21.073417,-19.854991,49.505,-39.01,-24.45,23.8,4.82,1.347,0.169,33.551285,-32.285712,-16.81399,0.00000857,-0.00002124,-0.00001379,5.5170077091491,-0.34653495919826,-0.0000001891258168,-0.000000118536944,25.1883662784174,,,
103725,104060,200905,8079,,62Xi  Cyg,,21.082184,43.927852,258.3979,8.6,0.35,-20,3.72,-3.341,1.609,134.394395,-128.732159,179.263939,-0.00000341,0.00001818,-0.00001387,5.5193027408223,0.766685650847411,0.0000000416939765,0.000000001696847,1889.73105443168,,,
103804,104139,200761,8075,,23The Cap,,21.099118,-17.232861,49.7265,79.64,-61.64,-11,4.08,0.597,-0.01,34.443471,-32.700737,-14.731739,0.00000223,0.00002435,-0.00001086,5.52373624342413,-0.30077015884258,0.0000003861056152,-0.000000298839152,50.2573980109592,,,
103859,104194,201251,8089,,63    Cyg,,21.110026,47.648403,316.4557,6.51,-0.99,-26,4.56,-2.942,1.569,155.026624,-146.343339,233.868415,-0.00000535,0.00001879,-0.00002067,5.52659175416199,0.831621524003019,0.0000000315613706,-0.000000004799655,1308.5791612451,,,
103899,104234,200914,8080,,24    Cap,,21.118797,-25.005853,139.8601,-27.19,-43.37,32,4.49,-1.238,1.604,92.369811,-86.795805,-59.120502,-0.00000007,-0.00002523,-0.00004048,5.52888814656765,-0.436434472807314,-0.0000001318208397,-0.000000210263693,272.395544712087,,,
104122,104459,201381,8093,,13Nu  Aqr,,21.159902,-11.371693,48.852,92.31,-15.76,-12,4.5,1.056,0.926,35.252969,-32.418434,-9.632275,0.0000054,0.00002473,-0.00000124,5.5396493429007,-0.198473484558065,0.0000004475315085,-0.000000076406636,32.9306270175208,,,
104184,104521,201601,8097,,5Gam Equ,,21.172361,10.131579,36.2976,49.07,-151.85,-17,4.7,1.901,0.262,26.379939,-24.10051,6.385059,-0.00000334,0.00001475,-0.00002936,5.54291114660814,0.176829420341236,0.000000237898073,-0.000000736189573,15.1216784879177,Gam,4.719,4.689
104394,104732,202109,8115,,64Zet Cyg,,21.215607,30.226916,43.8789,6.87,-68.12,17,3.21,-0.001,0.99,28.278409,-25.25354,22.089851,0.00001762,-0.00001378,-0.00000377,5.55423294243362,0.527559201268059,0.0000000333066999,-0.000000330255079,87.176614660185,,,
104520,104858,202275,8123,Gl 822A,7Del Equ,,21.241337,10.006981,18.4877,42.32,-303.43,-15.8,4.47,3.136,0.529,13.660962,-12.035259,3.212549,-0.00000589,0.00001024,-0.00002959,5.56096913026506,0.174654767136188,0.0000002051731496,-0.00000147107015,4.84841738708446,,,
104549,104887,202444,8130,Gl 822.1A,65Tau Cyg,,21.246517,38.045317,20.3417,195.74,410.02,-23.1,3.74,2.198,0.393,12.034413,-10.573279,12.536148,-0.00001996,0.00004323,0.00001728,5.56232510752511,0.664016045539214,0.0000009489742983,0.000001987833053,11.5027054779011,Tau,3.748,3.738
104649,104987,202447,8131,,8Alp Equ,Kitalpha,21.263731,5.247845,58.3431,59.63,-94.33,-16,3.92,0.09,0.549,43.818116,-38.149671,5.336289,0.00000063,0.00002182,-0.00002806,5.56683174357598,0.09159216640849,0.0000002890943977,-0.000000457324744,80.1678063387679,,,
104764,105102,202850,8143,,67Sig Cyg,,21.290265,39.394681,884.9558,0.43,-3.61,-4,4.22,-5.515,0.098,518.89819,-445.473153,561.644945,0.00000626,-0.00000294,-0.00001456,5.57377824724112,0.687566896859486,0.0000000020846988,-0.000000017501773,13995.8732257262,,,
104800,105138,202904,8146,,66Ups Cyg,,21.298632,34.896898,196.8504,11.96,6.85,4,4.41,-2.061,-0.103,122.732539,-104.899517,112.618423,0.00000712,0.00000893,0.0000077,5.57596878735752,0.609065764585199,0.0000000579837162,0.000000033209737,581.299567725388,Ups,4.446,4.176
104802,105140,202627,8135,,Eps Mic,,21.298966,-32.172539,55.8659,55.46,-22.12,-1,4.71,0.974,0.07,35.949472,-30.720552,-29.746948,0.00000667,0.00001405,-0.00000453,5.57605634567959,-0.561516738356878,0.0000002688776672,-0.000000107240786,35.5140334982882,,,
104861,105199,203280,8162,Gl 826,5Alp Cep,Alderamin,21.30963,62.585573,15.0376,149.91,48.27,-11.5,2.45,1.564,0.257,5.276111,-4.483201,13.348778,0.00000057,0.00001386,-0.00000882,5.57884815236165,1.09232430467118,0.0000007267841885,0.000000234019563,20.6252869784657,,,
104979,105319,202730,8140,GJ 9733A,The Ind,,21.331096,-53.449427,30.2847,107.37,-67.12,-14.5,4.39,1.984,0.191,13.809188,-11.601,-24.32855,-0.00000268,0.00002284,0.00000604,5.58446792676393,-0.932868491310743,0.0000005205444488,-0.000000325406942,14.0087698395458,,,
105041,105382,203006,8151,,The1Mic,,21.346008,-40.809465,60.4595,76.18,17.66,2,4.8,0.893,0.029,35.152421,-29.298107,-39.513055,0.00001808,0.00001399,0.00000258,5.58837176064679,-0.712259538841669,0.0000003693310618,0.000000085618095,38.264848659511,The-1,4.813,4.793
105162,105502,203504,8173,,1    Peg,,21.36811,19.804508,47.7783,105.94,62.61,-76,4.08,0.684,1.108,34.696699,-28.579725,16.187628,-0.00004464,0.00006856,-0.00001269,5.59415808510162,0.345653869991144,0.0000005136116132,0.000000303541845,46.3873966756031,,,
105175,105515,203387,8167,,32Iot Cap,,21.370776,-16.834542,60.3136,30.83,5.26,12,4.28,0.378,0.888,44.584575,-36.672187,-17.467386,0.00001514,-0.00000078,-0.00000208,5.5948561968455,-0.293818192864509,0.0000001494680577,0.000000025501199,61.4893638512626,Iot,4.302,4.272
105519,105858,203608,8181,Gl 827,Gam Pav,,21.440705,-65.366198,9.2618,81.08,800.68,-29.4,4.21,4.377,0.494,3.025799,-2.397286,-8.418648,0.00001805,-0.00000966,0.00004232,5.61316353751066,-1.14085537819595,0.0000003930869322,0.000003881806177,1.54596621938667,,,
105540,105881,204075,8204,,34Zet Cap,,21.444452,-22.411332,118.2033,-2.61,18.88,3,3.77,-1.593,1.002,85.717547,-67.776385,-45.065401,0.00000453,-0.00000549,0.00000883,5.61414432428068,-0.391151541087808,-0.0000000126536371,0.000000091532822,377.746109388219,,,
105691,106032,205021,8238,,8Bet Cep,Alfirk,21.477662,70.560716,210.084,12.6,8.73,-8,3.23,-3.382,-0.201,55.219515,-42.886719,198.108029,-0.0000009,0.00001695,-0.00000476,5.62283869650708,1.23151681533705,0.0000000610865238,0.000000042324234,1962.45632417369,Bet,3.257,3.207
105698,106039,204381,8213,,36    Cap,,21.478721,-21.80718,52.4659,133.97,-5.47,-22,4.5,0.901,0.889,38.479425,-29.868324,-19.490179,0.00000398,0.00004004,0.00000707,5.62311589616777,-0.380607089043945,0.0000006495048878,-0.000000026519308,37.9839390154507,,,
105798,106140,204724,8225,,2    Peg,,21.499137,23.638838,120.7729,24.39,3.52,-19,4.52,-0.89,1.618,87.760474,-67.372469,48.426252,-0.00000608,0.00002267,-0.0000059,5.628460945653,0.412575549322609,0.0000001182460567,0.000000017065441,197.696964011186,,,
105936,106278,204867,8232,,22Bet Aqr,Sadalsuud,21.525982,-5.571172,164.7446,22.79,-6.7,7,2.9,-3.184,0.828,130.759282,-98.929336,-15.993766,0.00001625,0.00001053,-0.00000602,5.63548881177908,-0.097235298222015,0.0000001104890378,-0.000000032482516,1635.30965174458,,,
106139,106481,205435,8252,,73Rho Cyg,,21.56635,45.591837,37.8931,-24.48,-93.88,7,3.98,1.087,0.885,21.314004,-15.774287,27.069852,0.00001125,-0.00001392,-0.00000695,5.6460571165291,0.795727674498024,-0.000000118682389,-0.000000455143083,32.0036859458652,,,
106210,106551,205512,8255,,72    Cyg,,21.579596,38.534054,70.9723,116.8,93.3,-66,4.87,0.615,1.085,44.739104,-32.87133,44.213932,-0.00003487,0.00007549,-0.00001694,5.64952500879582,0.672546107897676,0.0000005662623789,0.000000452331163,49.4310686986835,,,
106381,106723,205637,8260,,39Eps Cap,,21.618008,-19.466011,323.6246,13.48,0.81,-24,4.51,-3.04,-0.18,247.694778,-178.182639,-107.847055,-0.00000609,0.00003043,0.00000938,5.65958138483774,-0.339745992638838,0.0000000653528841,0.00000000392699,1432.18789927354,Eps,4.625,4.465
106444,106786,205767,8264,,23Xi  Aqr,Bunda,21.629197,-7.854201,54.7645,114.29,-24.44,-21,4.68,0.988,0.175,44.13209,-31.551274,-7.483694,-0.00000038,0.00003757,-0.00000349,5.66251048931861,-0.137081675774051,0.0000005540935555,-0.000000118488463,35.0590383932613,,,
106459,106801,206165,8279,,9    Cep,,21.632007,62.08194,100000,-1.9,-2.84,-13,4.76,-15.24,0.246,38108.12454,-27202.234555,88361.808809,0.00044995,-0.00145283,-0.00065635,5.66324621739973,1.08353425352381,-0.0000000092114599,-0.000000013768708,108642562.361706,V337,4.787,4.737
106642,106985,206088,8278,GJ 4209,40Gam Cap,Nashira,21.668181,-16.662308,48.1464,187.39,-22.33,-31.2,3.69,0.277,0.32,37.793496,-26.44095,-13.804954,-0.0000012,0.00005422,0.00000416,5.67271650930812,-0.290812129265323,0.000000908492356,-0.000000108258894,67.4838730870757,Gam,3.694,3.684
106746,107089,205478,8254,Gl 835.1,Nu  Oct,,21.691253,-77.390046,21.1999,64.83,-240.38,34.4,3.73,2.098,1.008,3.808297,-2.630174,-20.688835,-0.00000973,0.00001482,-0.00003973,5.67875675816621,-1.35071111620734,0.0000003143047091,-0.000001165395125,12.6124657531754,,,
106776,107119,206952,8317,,11    Cep,,21.698652,71.311417,55.9284,119.48,94.49,-37,4.55,0.812,1.108,14.765451,-10.155456,52.979213,-0.00001163,0.00004731,-0.00002764,5.68069369848462,1.2446190123789,0.0000005792553855,0.000000458100446,41.2287340722886,,,
106795,107136,206672,8301,,80Pi 1Cyg,Azelfafage,21.701573,51.189622,529.1005,5.25,-2.11,-8,4.69,-3.928,-0.119,273.366682,-187.713963,412.287993,0.00000687,0.00001162,-0.00000977,5.68145851371128,0.89342744449128,0.0000000254527182,-0.000000010229568,3244.89015660536,,,
106845,107188,206453,8288,,43Kap Cap,,21.710973,-18.866323,90.1713,145.9,-9.05,-3,4.72,-0.055,0.868,70.458675,-48.127443,-29.157898,0.00003252,0.00005502,-0.00000275,5.68391939925265,-0.329279453911833,0.0000007073431599,-0.000000043875638,91.6220490121999,,,
106916,107259,206936,8316,,Mu  Cep,,21.725127,58.780046,100000,5.24,-2.88,19,4.23,-15.77,2.242,42908.717258,-29076.600569,85518.379993,0.00242172,0.00142744,-0.00070704,5.68762499928707,1.02590533682695,0.0000000254042369,-0.000000013962634,177010895.831742,Mu,4.458,3.938
106967,107310,206826,8309,Gl 836.6A,78Mu 1Cyg,,21.73571,28.742632,22.237,260.33,-242.73,15.8,4.49,2.755,0.512,16.170769,-10.892651,10.693308,0.00003787,0.00000833,-0.00001517,5.69039558851023,0.501653568102848,0.0000012621154546,-0.000001176788246,6.88652296344276,,,
106972,107315,206778,8308,,8Eps Peg,Enif,21.736433,9.875011,211.4165,30.02,1.38,5,2.38,-4.246,1.52,172.769915,-116.330918,36.25782,0.00002116,0.00002284,0.00000227,5.69058477548434,0.172351459541245,0.0000001455410669,0.000000006690428,4349.10607232454,Eps,2.404,2.364
107005,107348,206859,8313,,9    Peg,,21.74186,17.350017,284.0909,7.9,-10.75,-22,4.34,-2.927,1.161,225.143738,-151.131247,84.718188,-0.0000081,0.00001854,-0.00002084,5.69200556512746,0.302814927972138,0.0000000383002808,-0.00000005211747,1290.62478206054,,,
107011,107354,206901,8315,,10Kap Peg,,21.744092,25.645036,34.2231,46.66,13.47,-8,4.14,1.468,0.425,25.625802,-17.179996,14.811538,-0.00000262,0.00001108,-0.00000153,5.69258998237305,0.447590306413518,0.0000002262140633,0.000000065304402,22.5320133562948,,,
107037,107380,206742,8305,,9Iot PsA,,21.749113,-33.025781,62.6174,31.79,-94,2,4.35,0.367,-0.053,43.645415,-29.177583,-34.127517,-0.00000614,0.00001571,-0.00002504,5.69390442756985,-0.576408624592516,0.000000154122269,-0.000000455724859,62.1155020832442,,,
107075,107418,207260,8334,,10Nu  Cep,,21.75748,61.120806,100000,-3.08,-1.86,-21,4.25,-15.75,0.474,40209.487965,-26753.385001,87563.996203,-0.00017838,-0.0016747,-0.00045428,5.69609489834271,1.06675930309658,-0.0000000149322614,-0.000000009017534,173780082.874938,Nu,4.279,4.229
107190,107533,207330,8335,,81Pi 2Cyg,,21.779891,49.30957,338.9831,3.61,-1.86,-12,4.23,-3.421,-0.12,184.716111,-121.343324,257.031565,-0.00000149,0.00000808,-0.0000113,5.70196215014052,0.860614353096578,0.0000000175017739,-0.000000009017534,2034.22974321173,,,
107213,107556,207098,8322,Gl 837,49Del Cap,Deneb Algedi,21.784011,-16.127286,11.8666,263.26,-296.23,-6.3,2.85,2.478,0.18,9.534405,-6.248606,-3.296196,-0.00000083,0.00001865,-0.00001458,5.70304068080433,-0.281474238431194,0.0000012763204954,-0.000001436163565,8.8879171988482,Del,2.93,2.82
107742,108085,207971,8353,,Gam Gru,Aldhanab,21.898808,-37.364852,64.7249,95.88,-12.1,-2,3,-1.055,-0.084,43.853581,-26.892269,-39.28078,0.00001238,0.0000277,-0.00000178,5.73309460934437,-0.652139696296481,0.0000004648393569,-0.000000058662455,230.144181740851,,,
108086,108431,208450,8368,,Del Ind,,21.965293,-54.992575,57.6701,43,-3.67,15,4.4,0.595,0.297,28.500475,-16.801816,-47.236403,0.00001296,0.00000631,-0.00001315,5.75050034411147,-0.959801505685793,0.0000002084698826,-0.000000017792662,50.3500608787905,,,
108526,108870,209100,8387,Gl 845,Eps Ind,,22.055486,-56.785977,3.6224,3959.97,-2538.84,-40.4,4.69,6.895,1.056,1.732589,-0.966715,-3.030307,-0.00001843,0.00008993,0.00001014,5.77411272366768,-0.991102262631911,0.0000191984763059,-0.000012308643647,0.15205475297325,,,
108528,108874,209409,8402,,31Omi Aqr,,22.055234,-2.155363,133.5113,24.81,-11.14,12,4.74,-0.888,-0.1,116.494982,-65.030775,-5.021272,0.0000183,0.00000818,-0.00000767,5.7740468744699,-0.037618179572135,0.0000001202822741,-0.000000054008244,197.33312795365,Omi,4.965,4.715
108573,108917,209790,8417,,17Xi  Cep,Kurhah,22.063135,64.627971,29.5946,214.46,89.29,-6,4.26,1.904,0.379,11.085515,-6.15803,26.739992,0.00000253,0.00003379,-0.00000006,5.77611529964992,1.12797088578868,0.0000010397314193,0.000000432890135,15.0799534180179,,,
108722,109068,209747,8413,,22Nu  Peg,,22.094653,5.05853,83.2639,101.6,101.19,-16,4.86,0.258,1.443,72.833145,-39.677279,7.341645,0.00000214,0.00004553,0.00003924,5.78436665399362,0.0882880116009263,0.0000004925706994,0.000000490582963,68.6752106148818,,,
108728,109074,209750,8414,,34Alp Aqr,Sadalmelik,22.096399,-0.319851,160.5136,17.9,-9.93,8,2.95,-3.078,0.969,140.987693,-76.722268,-0.896054,0.00001381,0.00000834,-0.00000777,5.78482367433943,-0.0055824472424825,0.0000000867816488,-0.000000048141998,1483.20096718187,,,
108765,109111,209688,8411,,Lam Gru,,22.101914,-39.543353,74.239,-24.16,-125.17,39,4.47,0.117,1.349,50.325213,-27.291744,-47.265364,-0.00000232,-0.00000863,-0.00006013,5.78626748310388,-0.690161710861226,-0.0000001171309852,-0.000000606841283,78.1987840389497,,,
108793,109139,209819,8418,,33Iot Aqr,,22.107286,-13.869679,53.7057,40.45,-57.16,-10,4.29,0.64,-0.075,45.86867,-24.791487,-12.874003,-0.00000687,0.00001568,-0.000012,5.78767388493742,-0.242071564795616,0.0000001961071338,-0.000000277119499,48.3058802039773,,,
108830,109176,210027,8430,Gl 848,24Iot Peg,,22.116847,25.345112,11.7261,296.73,26.93,-5.5,3.77,3.424,0.435,9.335368,-5.015491,5.019565,0.00000293,0.00001757,-0.00000102,5.7901768826418,0.442355645402835,0.0000014385876343,0.000000130560324,3.71877583324936,,,
108922,109268,209952,8425,Gl 848.2,Alp Gru,Alnair,22.137209,-46.960975,30.9693,127.6,-147.91,10.9,1.73,-0.725,-0.07,18.672505,-9.904001,-22.635193,0.00000136,0.00002096,-0.0000233,5.79550764294474,-0.819623639519248,0.0000006186222564,-0.000000717087914,169.824365246174,,,
108939,109285,210049,8431,,14Mu  PsA,,22.139722,-32.988468,41.6493,80.05,-28.88,12,4.5,1.402,0.054,30.872906,-16.349212,-22.676862,0.00001386,0.00001095,-0.00001157,5.79616570881682,-0.575757389124162,0.0000003880933513,-0.00000014001419,23.9441817286338,,,
